FILO,CLASSE,ORDEM,FAMÍLIA,ESPÉCIES,Sigla,,PrnB,PrnC,PrnD
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium colombiense CECT 3035,AB,A,A,WP_007770836.1/WP_007777494.1/WP_085382797.1/WP_052002515.1/EJO90234.1/WP_007773413.1/WP_007771225.1/WP_040629835.1/EJO90253.1/WP_007772603.1/WP_040629814.1/WP_007775529.1/WP_040632024.1/EJO86506.1/WP_101896830.1/WP_007774391.1/WP_007770741.1,WP_007772473.1/WP_007775831.1/EJO87395.1/WP_040631453.1/WP_007769937.1/WP_007773991.1/WP_052002556.1/EJO87925.1/WP_007774049.1/WP_007775619.1/WP_007774635.1/WP_040632065.1/EJO86267.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium haemophilum DSM 44634,AB,A,A,WP_054879866.1/WP_054880851.1/WP_047315651.1/WP_054879403.1/WP_054880616.1/WP_054879912.1/WP_054880370.1/WP_054879330.1/WP_054880702.1/WP_054880703.1/WP_054879174.1,WP_054879259.1/WP_054879093.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium intracellulare ATCC 13950,AB,A,A,WP_008253610.1/WP_009955980.1/WP_009953386.1/WP_009957853.1/WP_009957691.1/WP_014379627.1/WP_014379919.1/WP_009954833.1/WP_009951940.1/WP_014380134.1/WP_014381777.1/WP_014379091.1/WP_009954983.1/WP_009956002.1/WP_014379948.1/WP_009952791.1/WP_014380738.1/WP_014381819.1/AFC41957.1/WP_014381179.1/WP_009951851.1/WP_036397239.1/WP_014380490.1/WP_014380963.1,WP_008263691.1/WP_009952212.1/WP_014380267.1/WP_029384238.1/WP_014380636.1/AFC42590.1/WP_020188811.1/WP_008255046.1/AFC42911.1/WP_009957694.1/WP_009957524.1/AFC44556.1/WP_036459260.1/WP_029384138.1/WP_014380758.1/WP_009952492.1/WP_009955830.1/WP_080587946.1/AFC45442.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium kansasii ATCC 12478,AB,A,A,WP_023365256.1/WP_023372354.1/WP_036395452.1/WP_023372672.1/WP_023370626.1/WP_023367780.1/WP_023364698.1/WP_023372177.1/AGZ50752.1/WP_023371184.1/WP_023364938.1/WP_023368988.1/WP_023371581.1,WP_023368378.1/WP_023372466.1/AGZ49847.1/WP_036392905.1/WP_023366020.1/WP_023372783.1/WP_023372223.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium leprae TN,AB,A,A,WP_010907703.1/WP_010908802.1,A
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium marinum E11,AB,WP_012395255.1/WP_020730364.1,A,WP_036456016.1/WP_012396315.1/CDM75280.1/WP_012392757.1/WP_038578809.1/WP_038579696.1/WP_085979880.1/WP_020728173.1/WP_012393529.1/WP_011739155.1/WP_038579702.1/WP_012394516.1/WP_012393436.1/WP_020728087.1/WP_020728332.1/CDM75713.1/WP_012393697.1/WP_099052699.1/WP_020727086.1/WP_012396975.1,WP_012396539.1/WP_020728353.1/WP_012393725.1/WP_038581688.1/WP_012395563.1/WP_012395556.1/WP_041324228.1/WP_020731347.1/CDM74362.1/WP_020730158.1/CDM74425.1/WP_038578393.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium tuberculosis H37Rv,AB,A,A,ABW74859.1/BAX42704.1/WP_003419253.1/SRX78373.1/SRX93498.1/SRX83956.1/SRX78489.1/WP_003911278.1/BAX26436.1/WP_003915861.1/SRX91916.1/WP_003418002.1/SRX80476.1/SRX96044.1/,WP_003419211.1/SRX78466.1/SRX93370.1/BAG47405.1/BAG47408.1/SRX92970.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium tuberculosis variant bovis AF2122/97,AB,A,A,WP_010950589.1/WP_003402939.1/WP_010950512.1/WP_003419253.1/WP_003902720.1,WP_003419211.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides abscessus ATCC 19977,AB,A,A,CAM62365.1/CAM63482.1/CAM63850.1/CAM61517.1/CAM64429.1/CAM60270.1/CAM60910.1/CAM63092.1/CAM63793.1/CAM61713.1/CAM64545.1/CAM60792.1/CAM61040.1/CAM64200.1/CAM60174.1/CAM62325.1/CAM62654.1/CAM61320.1/CAM60988.1/CAM62739.1/CAM63559.1/CAM60951.1,CAM60180.1/CAM64246.1/CAM63701.1/CAM60822.1/CAM64440.1/CAM60256.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides chelonae CCUG 47445,AB,ANA99419.1/WP_075874162.1,A,WP_046253978.1/WP_046254329.1/WP_046254639.1/WP_046254594.1/WP_052740261.1/WP_046254054.1/WP_046252601.1/WP_046252138.1/WP_046253544.1/WP_075874164.1/WP_046252827.1/WP_046252642.1/WP_046254371.1/WP_046252655.1/WP_046253200.1/WP_046256037.1/ANB00914.1,WP_046252051.1/WP_046254912.1/WP_046254519.1/WP_046252528.1/ANB00651.1/WP_081252323.1/WP_046252125.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacter sinensis JDM601,AB,A,A,WP_013830031.1/AEF37059.1/AEF36320.1/WP_013830501.1/AEF37356.1/AEF34848.1/AEF34450.1,AEF38270.1/AEF37668.1/AEF35615.1/AEF37357.1/AEF38212.1/AEF35524.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium aurum liquid,AB,A,A,WP_087026969.1/WP_087028578.1/WP_087021239.1/WP_087019760.1/WP_048634233.1/WP_087032658.1/WP_048632794.1/WP_048630436.1/WP_048634636.1/VEG53273.1/WP_087032231.1,WP_048633726.1/WP_087023802.1/WP_048633770.1/WP_087023640.1/WP_087029913.1/VEG57968.1/VEG56481.1/WP_087027495.1/WP_048631838.1/WP_109860172.1/WP_087021230.1/WP_083442903.1/WP_048634635.1/WP_048632790.1/WP_087026979.1/CAB94799.1/WP_048631660.1/WP_087029776.1/WP_087028828.1/WP_087024100.1/WP_087028826.1/WP_087022557.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium chubuense NBB4,AB,A,A,WP_014817537.1/WP_014814134.1/WP_014815060.1/WP_041782102.1/AFM18422.1/WP_014814471.1/WP_014814408.1/WP_014817668.1/WP_014813423.1/WP_014815114.1/WP_014816634.1/WP_014815645.1/WP_014817772.1/WP_014805449.1/WP_014815027.1/WP_014817572.1/WP_014817336.1,WP_014817740.1/WP_014816524.1/WP_014814849.1/WP_014817757.1/WP_014815026.1/WP_014814482.1/WP_014814519.1/WP_014816313.1/WP_014816374.1/WP_014814655.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium fortuitum CT6,AB,A,A,ALI26087.1/ALI26129.1/ALI24251.1/ALI26081.1/ALI24744.1/ALI25568.1/ALI26012.1/ALI24439.1/ALI24877.1/ALI28063.1/ALI29145.1/ALI25473.1/ALI25624.1/ALI26199.1/ALI26689.1/ALI29622.1/ALI26645.1,ALI28728.1/ALI25405.1/ALI24773.1/ALI24633.1/ALI25698.1/ALI24551.1/ALI26077.1/ALI24338.1/ALI28587.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium gilvum Spyr1,AB,A,A,WP_011895135.1/WP_011893958.1/WP_011892416.1/WP_011892738.1/WP_011892626.1/WP_013471208.1/WP_013472694.1/WP_013470811.1/WP_011895737.1/ADT97928.1/WP_011891340.1/WP_013473210.1/WP_013470328.1/WP_013470481.1/WP_013472228.1/WP_011891116.1/WP_011895131.1,ADT97621.1/WP_049794283.1/ADT98842.1/WP_011893633.1/WP_013472425.1/WP_013470749.1/WP_011895177.1/WP_011892734.1/WP_011893959.1/WP_013470349.1/WP_013470362.1/WP_011893890.1/WP_011559079.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium goodii X7B,AB,A,A,AKS35106.1/AKS31458.1/AKS36262.1/AKS33757.1/AKS33753.1/AKS35985.1/AKS33190.1/AKS32531.1/AKS35673.1/AKS32321.1/AKS31243.1/AKS32567.1/AKS30906.1/AKS35168.1/AKS34546.1/AKS34543.1/AKS31875.1/AKS35047.1/AKS34579.1/AKS35596.1/AKS35077.1/AKS31274.1/AKS33751.1/AKS32405.1/AKS30641.1/AKS35210.1,AKS32334.1/AKS36008.1/AKS34856.1/AKS35082.1/AKS31249.1/AKS35711.1/AKS35062.1/AKS35708.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium litorale F4,AB,A,A,AQT81811.1/TDY06483.1/WP_134056545.1/AQT81006.1/AQT83106.1/AQT81358.1/AQT80187.1,AQT81084.1/AQT80167.1/AQT82451.1/AQT81168.1/AQT81800.1/AQT79605.1/AQT82331.1/AQT82173.1/AQT78824.1/AQT82584.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium neoaurum VKM Ac-1815D,AB,A,A,WP_031601576.1/WP_023985541.1/WP_023984999.1/WP_023986324.1/WP_019513417.1/WP_019510372.1/WP_019512902.1/WP_031601427.1/ADB85249.1/WP_019510193.1/WP_019509856.1/WP_019513278.1/WP_031601373.1/WP_019510630.1/WP_031601572.1/WP_019514077.1,WP_019512648.1/WP_019510434.1/WP_019514748.1/WP_019510368.1/WP_019512956.1/WP_019509762.1/WP_019512434.1/WP_031601346.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium phlei,AB,VEG18833.1/WP_075874162.1,A,WP_046253978.1/WP_046254329.1/WP_003887719.1/WP_003889222.1/WP_061481568.1/WP_003888742.1/WP_003889675.1/WP_046254639.1/VEG19568.1/WP_003888460.1/WP_046254594.1/WP_052740261.1/WP_046254054.1/WP_081491117.1/WP_003889460.1/WP_046252601.1/WP_061482417.1/WP_109550435.1/WP_040633287.1/EID16256.1/VEG14323.1/WP_061482346.1/WP_003889293.1/WP_003889977.1/WP_061481201.1/WP_061489858.1/WP_061481617.1/VEG19676.1/WP_046253544.1/WP_040635217.1/WP_003886215.1/WP_061482243.1/WP_075874164.1/WP_003887721.1/KXW67984.1/WP_131808422.1/WP_003890473.1/WP_003886516.1/AMO60278.1,WP_003887644.1/WP_046252051.1/WP_003888446.1/WP_003890635.1/WP_085980797.1/WP_046254912.1/WP_003889549.1/WP_046254519.1/WP_003887787.1/WP_046252528.1/WP_003891250.1/WP_003887012.1/WP_110775536.1/EID11735.1/WP_003887683.1/EID12460.1/WP_061481726.1/WP_040634834.1/WP_003886084.1/WP_003887127.1/WP_061481948.1/VEG20613.1/WP_081252323.1/WP_003889466.1/WP_061481011.1/WP_061481718.1/WP_003889197.1/KXW66528.1/WP_061481945.1/WP_046252125.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium rhodesiae NBB3,AB,A,A,WP_014208537.1/WP_014214190.1/WP_014212179.1/AEV74173.1/WP_041303582.1/WP_014210901.1/WP_041301664.1/AEV72689.1/WP_014209665.1/WP_014210695.1/WP_014214240.1/WP_014211052.1/WP_014208642.1/WP_014211067.1/WP_014209024.1/WP_014211040.1,WP_041303707.1/AEV74742.1/WP_014210708.1/AEV76558.1/WP_041302677.1/WP_014211752.1/WP_014214242.1/WP_014211419.1/WP_014212983.1/WP_014211933.1/WP_014212990.1/WP_014211711.1/WP_014211435.1/WP_014211451.1/WP_014211481.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium smegmatis MC2 155,AB,A,A,AFP38667.1/WP_011728255.1/WP_003893677.1/WP_011731522.1/AFP43012.1/WP_130872793.1/WP_011727106.1/WP_011730146.1/A0R1T4.2/WP_011730906.1/A0R4S9.1/WP_011730932.1/AFP42240.1/WP_011727704.1/WP_011727084.1/WP_011730696.1/WP_003897813.1/5F3R_A/5EQD_A/WP_011727834.1/WP_003896797.1/WP_011728302.1/WP_003893009.1/WP_011728107.1/WP_029104522.1/WP_011728283.1/WP_003897853.1,WP_011728642.1/AFP39260.1/WP_003895767.1/AIU05998.1/WP_011727154.1/WP_003897322.1/WP_011728250.1/WP_011728280.1/AFP38752.1/WP_011730645.1/WP_003892846.1/WP_011731268.1/WP_011728268.1/WP_011730646.1/WP_003892849.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium vaccae 95051,AB,A,A,WP_003933699.1/WP_003928747.1/WP_003928167.1/WP_003932128.1/WP_003933528.1/WP_003930756.1/WP_003929488.1/WP_003930559.1/ANI42185.1/WP_003928789.1/WP_003931638.1/ANI40819.1/WP_040539794.1/WP_003929267.1/ANI38486.1/WP_081529189.1/WP_003931584.1/ANI39478.1/WP_003928404.1/WP_003928169.1/ANI42077.1/WP_081529058.1/WP_003930409.1/WP_003931832.1/WP_003933533.1,WP_003929052.1/WP_003933784.1/WP_040541205.1/WP_003930524.1/WP_003933277.1/WP_040540201.1/ANI39101.1/WP_003929491.1/ANI42513.1/WP_081529115.1/WP_003933527.1/WP_003932485.1/WP_003932484.1/WP_003933156.1/ANI40554.1/WP_003929552.1/WP_003929555.1/WP_081529051.1
,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium vanbaalenii PYR-1,AB,A,A,WP_011779288.1/WP_011781563.1/WP_011779246.1/WP_011778833.1/WP_011777442.1/WP_011782378.1/ABM16008.1/WP_011777869.1/WP_083767270.1/ABM13950.1/WP_011781542.1/WP_011778771.1/WP_011782273.1/WP_011779081.1/WP_011778053.1/WP_011782217.1,WP_011780083.1/WP_011782352.1/WP_011780953.1/WP_086008537.1/ABM15996.1/WP_011779245.1/WP_011778274.1/WP_011778836.1/WP_011777782.1/AAQ91914.2/WP_011782055.1/WP_011777803.1/WP_011780694.1/WP_011778593.1/WP_011777830.1
,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia brasiliensis ATCC 700358,AB,A,WP_081594190.1/AFU04101.1,WP_014984588.1/WP_081594033.1/AFU01722.1/WP_014984978.1/WP_014985125.1/AFU01274.1/WP_014981163.1/WP_014984622.1/WP_041563105.1/WP_014985211.1/WP_081593953.1/WP_014985293.1/AFU05260.1/WP_014988693.1/WP_041562661.1/WP_014982313.1/AFT98484.1/WP_041562371.1/WP_014982356.1/WP_014984874.1/AFU01247.1/WP_014983503.1/WP_014980964.1/WP_051066637.1/WP_081593927.1/WP_014985042.1/WP_014983127.1/WP_014984393.1/WP_014984342.1/WP_014983848.1/AFU01296.1/WP_041563074.1,WP_WP_014980937.1014981360.1/WP_014985483.1/WP_014984495.1/WP_041563991.1/WP_014984202.1/AFU01637.1/
,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia cyriacigeorgica GUH-2,AB,A,A,WP_014353347.1/WP_014348517.1/WP_014350619.1/WP_014348601.1/WP_014349529.1/WP_048833710.1/WP_014350749.1/WP_014350383.1/CCF61307.1/WP_048832665.1/WP_014351418.1/WP_014350935.1/WP_014350756.1/WP_014348433.1/WP_014351042.1/WP_014353364.1,WP_014348795.1/WP_048833291.1/CCF63194.1/WP_014350742.1/WP_014348410.1
,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia farcinica IFM 10152,AB,A,A,WP_011208662.1/WP_011210071.1/6C7S_A/WP_011206992.1/WP_011207769.1/WP_011211799.1/WP_011208786.1/WP_011208609.1/BAD57574.1/WP_011209145.1/WP_041560987.1/WP_011210171.1/BAD57330.1/WP_041560098.1/WP_011208732.1/WP_011207564.1/WP_011208973.1,WP_041560895.1/BAD57095.1/WP_011209888.1/WP_011207004.1/WP_011209906.1/WP_011207709.1/WP_011209377.1/WP_011206676.1
,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia nova SH22a,AB,A,A,AHH19893.1/WP_081769433.1/WP_038555434.1/AHH21272.1/AHH14842.1/WP_025349926.1/WP_025349427.1/WP_025350063.1/WP_038553947.1/WP_025350080.1/WP_025346390.1/WP_025347859.1/WP_038550689.1/WP_025353170.1/AHH19797.1/WP_038552977.1/WP_081769765.1/AHH17474.1/AHH20012.1/WP_025350433.1/WP_025350396.1/WP_025352359.1/WP_025349416.1/WP_025351389.1/WP_025352034.1/WP_025351186.1/WP_051494775.1/WP_025349566.1/WP_025348624.1/AHH19273.1/WP_025350822.1/WP_025352639.1/WP_038551105.1/WP_025346625.1/WP_025348209.1/WP_025350934.1/WP_025350238.1,WP_025346844.1/WP_025352014.1/WP_025350656.1/WP_025348409.1/WP_025349556.1/WP_025352253.1/WP_025349154.1/WP_025351267.1/WP_025346474.1/WP_025351254.1F
,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia seriolae EM150506,AB,APA96433.1,A,APA99859.1/APA98768.1/APA99370.1/APA94591.1/APA95328.1/APA94340.1/APA98260.1/APA98838.1/APA99529.1/APA99401.1/APB00248.1/APA96439.1/APA97387.1/APB00865.1/APA98194.1/APB00266.1/APA97696.1,APB00322.1/APA98373.1/APA95336.1/APA96743.1/APB00812.1/APB00836.1/APA94811.1/APB00668.1
,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia sp. Y48,AB,A,A,WP_071927560.1/WP_071927546.1/WP_071927751.1/WP_071930659.1/WP_071927945.1/APE35354.1/WP_084759763.1/WP_071925994.1/WP_071928466.1/WP_071930251.1/WP_071928352.1/WP_084759798.1/WP_071926634.1/WP_071931760.1,WP_071931414.1/WP_071926011.1/WP_084759448.1/APE33588.1/WP_071925737.1
,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus aetherivorans IcdP1,AB,A,A,AKE88083.1/AKE91050.1/AKE91100.1/AKE92198.1/AKE88503.1/AKE88357.1/AKE91440.1/AKE88112.1/AKE88169.1/AKE91094.1/AKE90909.1/AKE91905.1/AKE88846.1/AKE89406.1/AKE90797.1/AKE92703.1/AKE91921.1,AKE91351.1/AKE88516.1/AKE91471.1/AKE90607.1/AKE90123.1/AKE89393.1/AKE88485.1/AKE92465.1/AKE91648.1/AKE88797.1/AKE92366.1/AKE88259.1/AKE88093.1/AKE88257.1
,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus erythropolis CCM2595,AB,A,A,WP_020968242.1/WP_020969143.1/WP_020968422.1/WP_019746926.1/WP_003941477.1/WP_020971174.1/WP_020969604.1/WP_019745556.1/WP_020906934.1/WP_024488040.1/WP_020971014.1/AGT91503.1/WP_030245444.1/AGT90098.1,WP_020968792.1/WP_019745333.1/WP_003945847.1/AGT90689.1/WP_044480553.1/WP_020970075.1/WP_003942885.1
,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus fascians D188,AB,A,A,WP_032384300.1/WP_032383128.1/AMY52650.1/WP_080730160.1/WP_032365160.1/WP_015586168.1/AMY17777.1/AMY18075.1/WP_032384313.1/AMY25399.1/AMY23355.1/WP_052055177.1/AMY22524.1/AMY17604.1/WP_032384001.1/AMY21772.1/AMY21070.1/AMY26109.1/WP_032365607.1/AMY24296.1/AMY19593.1/WP_032373786.1/WP_032383797.1/AMY54722.1/WP_032366753.1/AMY22651.1,AMY23706.1/WP_032381515.1/AMY24187.1/AMY22564.1/WP_032366625.1/WP_032381928.1/WP_032382044.1/AMY25272.1/AMY22760.1/WP_027494739.1/AMY18319.1
,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus hoagii 103S,AB,A,A,WP_013417261.1/WP_005514574.1/WP_005517976.1/WP_013414843.1/WP_005516324.1/CBH46343.1/WP_013417373.1/WP_013416252.1/WP_013414581.1/WP_013416526.1/WP_013414407.1/WP_013416785.1/WP_013416845.1,WP_013414986.1/WP_013417541.1/WP_013415470.1/WP_013417358.1/WP_013417167.1/WP_013417427.1/WP_005515610.1/WP_005514949.1/WP_013414413.1/WP_005518472.1/WP_013417407.1/WP_013416780.1
,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus jostii RHA1,AB,A,A,ABG98924.1/WP_041812255.1/WP_011596749.1/WP_011599759.1/WP_011596929.1/SRX81365.1/WP_011597687.1/WP_011597489.1/WP_011597700.1/WP_050787306.1/WP_011596914.1/WP_011594063.1/SRX95070.1/WP_011594737.1/WP_011594836.1/ABG96338.1/WP_011594956.1/WP_011598180.1/ABG94843.1/4BJY_A/WP_050787438.1/WP_009473698.1/4BK2_A/4BK2_A/WP_011599810.1/WP_011594786.1/WP_011595516.1/4BK3_A/WP_011597198.1/WP_011595155.1,WP_011599723.1/SRX93420.1/WP_016884082.1/ABG96324.1/WP_016882564.1/ABG94295.1/WP_050787406.1/ABG97588.1/WP_011596645.1/WP_011596510.1/WP_011594732.1/WP_011594086.1/WP_011593649.1/WP_011599540.1/WP_011593681.1/SRX80363.1/WP_009477122.1/WP_041810945.1/ABG95842.1/ABG92256.1/SRX80360.1/WP_011596797.1
,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus pyridinivorans SB3094,AB,A,A,WP_024101764.1/WP_024101761.1/WP_024103298.1/WP_024102803.1/WP_006553437.1/WP_041803425.1/WP_041803545.1/AHD22566.1/WP_006553599.1/WP_024102511.1/WP_024101588.1/AHD19834.1,WP_006550451.1/WP_024102913.1/AHD24037.1/WP_080678614.1/WP_024102344.1/WP_024103400.1/WP_024101672.1/WP_024103349.1/WP_024100997.1/WP_019290360.1/WP_006552493.1
,Actinobacteria,Corynebacteriales,Segniliparaceae,Segniliparus rotundus DSM 44985,AB,A,A,WP_013139818.1/ADG97795.1/ADG99316.1/WP_013138893.1/WP_013137507.1/WP_013139364.1/WP_013139677.1,WP_013137868.1
,Actinobacteria,Corynebacteriales,Tsukamurellaceae,Tsukamurella paurometabola DSM 20162,AB,A,A,WP_013125582.1/WP_013127052.1/ADG79435.1/WP_041945098.1/WP_013128248.1/WP_013124870.1/WP_013125482.1/WP_013128556.1/WP_013127426.1/WP_013125067.1,WP_013128420.1/WP_013124865.1
,Actinobacteria,Frankiales,Frankiaceae,Frankia alni ACN14a,AB,A,A,WP_011602156.1/WP_011605750.1/WP_011602258.1/WP_041939150.1/WP_011604340.1/WP_011604196.1/Q0RRX8.2/WP_041940162.1/CAJ59687.1/WP_011605444.1/WP_041940589.1/CAJ61191.1/WP_011604220.1/WP_011603325.1/WP_011604200.1/WP_011604602.1/CAJ64776.1/WP_041941053.1,WP_011602646.1/WP_011604643.1/WP_011601672.1/WP_011605172.1/WP_011605678.1/WP_050997228.1/CAJ63970.1
,Actinobacteria,Frankiales,Frankiaceae,Frankia casuarinae Ccl3,AB,A,A,WP_011434902.1/WP_063578208.1/ORT91414.1/WP_085003392.1/OAA18342.1/WP_063579821.1/EYT89816.1/ABD11832.1/WP_035959207.1/WP_041257905.1/WP_085003957.1/EYT89888.1/WP_011436491.1/WP_063579771.1/OAA18605.1/WP_085002901.1/WP_011438800.1/WP_083969919.1/WP_082456630.1,WP_011437084.1/WP_108913605.1/WP_011437082.1/WP_063579515.1/WP_011437083.1/WP_035941594.1/WP_011434661.1/WP_085002363.1/WP_108913508.1
,Actinobacteria,Frankiales,Frankiaceae,Frankia inefficax EuI1c,AB,A,A,ADP81702.1/ADP82930.1/ADP83919.1/ADP78215.1/WP_041259451.1/ADP81595.1/ADP79312.1/ADP78161.1/ADP82669.1/ADP82666.1/ADP79301.1/ADP79343.1/ADP81880.1/ADP78640.1/ADP84259.1/ADP83339.1/ADP79345.1/ADP81148.1,ADP83875.1/WP_013425074.1/WP_013425387.1/ADP81621.1/ADP81965.1/ADP83472.1/ADP84508.1/ADP82842.1/ADP82099.1/ADP83460.1/ADP84973.1/ADP80156.1/WP_041261071.1/ADP81828.1/ADP83276.1/WP_013427701.1
,Actinobacteria,Frankiales,Frankiaceae,Frankia symbiont of Datisca glomerata,AB,A,A,WP_131767615.1/WP_131789633.1/WP_131766839.1/WP_131790957.1/WP_131791992.1/WP_131764664.1/WP_013874129.1/WP_013873758.1/WP_131768572.1/WP_131789939.1/WP_131764878.1/WP_013874262.1/WP_131788445.1/WP_131768852.1/WP_131792342.1/WP_013871755.1/WP_131769234.1/WP_131764678.1/WP_131788720.1/WP_131770102.1/WP_131767351.1/WP_131770547.1/WP_131792190.1/WP_131788419.1/WP_131765856.1/WP_131790819.1/WP_131796287.1/WP_083828379.1/AEH11478.1/WP_131774111.1/WP_131792748.1/WP_131790651.1/WP_131767483.1/WP_131767684.1/WP_131770536.1,WP_131788294.1/WP_013872809.1/WP_131772288.1/WP_131796796.1/WP_013871605.1/WP_131789436.1/WP_131769728.1/WP_131765844.1/WP_131788889.1/WP_131765289.1/WP_131769677.1/WP_131765719.1/WP_131789328.1/WP_013872667.1/WP_013874209.1/WP_013873122.1/WP_131791019.1/WP_131766590.1/WP_131766224.1/WP_131789749.1
,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus saxobsidens DD2,AB,A,A,WP_014378127.1/WP_014378294.1/CCG02315.1/WP_014376738.1/WP_014377348.1/WP_014376061.1/CCG02239.1/WP_083877942.1/CCG04296.1/WP_083878031.1,A
,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Geodermatophilus obscurus DSM 43160,AB,A,A,WP_012948061.1/WP_012950710.1/WP_012948868.1/WP_012949889.1/WP_012949838.1/WP_012950824.1/WP_012950534.1/WP_012947426.1/WP_012947864.1,WP_012946463.1/WP_012948889.1/WP_012946708.1
,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Modestobacter marinus BC501,AB,A,A,A,WP_014739545.1/WP_014738310.1/WP_014740912.1/WP_014738625.1/WP_014741694.1
,Actinobacteria,Glycomycetales,Glycomycetaceae,Stackebrandtia nassauensis DSM 44728,AB,A,A,WP_013018458.1/WP_013016431.1/WP_013016553.1/WP_013020793.1/WP_013019118.1/WP_013020546.1/WP_013016660.1/WP_013017245.1/WP_013018659.1/WP_013019286.1/WP_013018656.1/WP_013016062.1/WP_013015454.1/WP_013021359.1/WP_013016449.1/WP_013019420.1,WP_013017468.1/ADD44863.1/WP_052305147.1/ADD42446.1
,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineococcus radiotolerans SRS30216 = ATCC BAA-149,AB,A,A,WP_012085021.1/WP_012087482.1/WP_011981320.1/ABS01576.1/WP_085956135.1/WP_012086576.1,WP_012084327.1
,Actinobacteria,Micrococcales,?,Tropheryma whipplei str. Twist,AB,A,A,A,A
,Actinobacteria,Micrococcales,Beutenbergiaceae,Beutenbergia cavernae DSM 12333 ,AB,A,A,WP_015883712.1/WP_012725964.1/WP_015882748.1/WP_015881843.1/WP_012725550.1,A
,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium aurantiacum SMQ-1335,AB,A,A,AOP52788.1/AOP54892.1/AOP55289.1/AOP52200.1,A
,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium linens BS258,AB,A,A,A,WP_082819354.1
,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas fimi ATCC 484,AB,A,A,WP_013770133.1/WP_013770097.1/WP_013772143.1/WP_013769259.1/WP_013769506.1/WP_013770280.1/WP_013772892.1/WP_013772561.1,A
,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas flavigena DSM 20109,AB,A,A,WP_013115550.1/WP_013118746.1/WP_013116569.1/WP_013117358.1,WP_013115647.1
,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas gilvus ATCC 13127,AB,A,A,WP_013884997.1/WP_081465446.1/AEI13535.1/WP_013884439.1,A
,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium faecium DSM 4810 ,AB,A,A,WP_015776133.1/WP_012804070.1/WP_012804092.1/WP_015775793.1/WP_015776836.1,A
,Actinobacteria,Micrococcales,Dermabacteraceae,Dermabacter vaginalis AD1-86,AB,A,A,A,ANP27734.1
,Actinobacteria,Micrococcales,Dermabacteraceae,Dermacoccus nishinomiyaensis M25,AB,A,A,AIF40159.1/AIF41007.1/,AIF40011.1
